subject_id,r_score
149539,0.8054356900219972
113619,0.5862655747912522
110411,0.5684090678363547
654754,0.5599414432669725
105115,0.5521418943646558
702133,0.5517368699003184
932554,0.5409009735101988
103414,0.540771790886022
984472,0.5182796912621357
857263,0.5051223010071946
136833,0.5036629961211485
992774,0.49506570263712707
151223,0.4915872310683375
448347,0.48731707405279034
115320,0.47356278927397916
135932,0.47210643234969674
151627,0.47005213813314906
788876,0.4681927799685891
158540,0.46374198160479513
885975,0.45170588902275594
298051,0.4496434576816127
193239,0.4461272591891463
175439,0.4374886882984859
133827,0.4265543003860041
581349,0.425638719581232
205725,0.4249058113714924
214423,0.36267669671129704
