subject_id,r_score
932554,0.8066035905023513
193239,0.6720274628784317
151627,0.6604776627185911
136833,0.6470010184730965
702133,0.6321313951628382
788876,0.6313471734178031
151223,0.6168595119384996
113619,0.6097750830017112
205725,0.6089486879317489
654754,0.6024739376902122
115320,0.5992889850437355
110411,0.5868184279577985
133827,0.5781363092830747
103414,0.5709123211748123
298051,0.5682363463228731
857263,0.5545596860225315
105115,0.5431284562909355
149539,0.5409009735101988
984472,0.5386084834017659
135932,0.5215708233934042
175439,0.5213099920017868
158540,0.49503207122937065
992774,0.48886132686480777
885975,0.472402175040041
448347,0.4722632419129689
214423,0.4529923573867327
581349,0.38382591072527905
