subject_id,r_score
158540,0.6815423293798464
992774,0.5308045500784824
135932,0.5191700212882291
885975,0.5187008163763557
151223,0.5185687477958606
136833,0.515599043076767
581349,0.5100878741884441
448347,0.5090984738641822
984472,0.5024501502205437
193239,0.5017683457001858
133827,0.5003848907791527
788876,0.4993884692155424
113619,0.4974555136023273
932554,0.49503207122937065
702133,0.4857714598032311
175439,0.48451033414274747
654754,0.48306163208614894
298051,0.482658666376553
205725,0.4814836430246872
115320,0.4785080313126737
110411,0.4727336741184115
857263,0.4690922325834582
214423,0.4668336284309233
149539,0.4577010653204148
103414,0.42996892224085353
105115,0.4250487705953198
151627,0.3451564485891515
