subject_id,r_score
113619,0.876900595525785
103414,0.6197192936849613
149539,0.6117441615661241
932554,0.6097750830017112
110411,0.6087802610883872
105115,0.588773870242123
654754,0.5850131335456751
857263,0.5742479570738324
702133,0.5730109887959681
151627,0.5659763997246021
136833,0.5616504663697375
788876,0.5540569518857451
115320,0.5514211221818458
151223,0.5369587449728495
205725,0.5312037811922865
885975,0.5294696114426264
992774,0.5289046262552101
984472,0.5260791939400998
298051,0.5233395615769995
175439,0.5186932724988222
135932,0.4867610605703103
448347,0.48231679689179596
193239,0.4707685620442479
158540,0.43713238660159925
133827,0.4310021411074904
581349,0.4075037760074427
214423,0.3952235481469878
