subject_id,r_score
654754,0.8211510635908923
932554,0.6024739376902122
103414,0.5949397995070169
113619,0.5914568129824311
136833,0.5782810543128729
149539,0.5767087199298961
110411,0.5754684555800171
702133,0.5753494614229198
857263,0.5746642492952424
992774,0.5661972189887023
151223,0.5562153065511528
175439,0.5458014434960704
105115,0.5436634840795079
115320,0.5419938119143355
151627,0.5355617569910225
788876,0.5311502733343156
135932,0.5206876036696184
205725,0.5200247881483553
448347,0.5180307692603777
984472,0.5138655391000447
298051,0.5073164255832893
193239,0.49904356056744953
885975,0.49675487299088117
158540,0.47976364154010986
581349,0.4776362113665138
133827,0.4645240353386854
214423,0.4240428443813808
