subject_id,r_score
298051,0.7487512708747307
113619,0.573087590463689
136833,0.5709849352611976
932554,0.5682363463228731
857263,0.5613293894057015
133827,0.5575721863272137
984472,0.5528626570083233
702133,0.5424839138514278
135932,0.5416359316212351
158540,0.5356965976498858
151223,0.5252083480284568
885975,0.5241824225829754
105115,0.5220903653067742
788876,0.5195936430103312
103414,0.5188307593939776
654754,0.5176225048272067
992774,0.5141335569889693
115320,0.5130545378411695
448347,0.5053046353480439
581349,0.5044380926333794
110411,0.5033284888971756
149539,0.48687818594390503
205725,0.48494278633296806
193239,0.48219161299748553
175439,0.48155193239722616
214423,0.46563636665404673
151627,0.424672101783841
