subject_id,r_score
151223,0.8426854828274012
110411,0.6193437072705739
702133,0.6047834205542584
193239,0.5872799868815105
151627,0.5866846374225724
115320,0.5796719945830386
136833,0.5662032975336537
885975,0.5611895381612535
984472,0.5600840847462629
788876,0.5593594190616866
932554,0.558058696360478
103414,0.5573390156019994
992774,0.5571542894055983
654754,0.5562153065511528
205725,0.549136234983844
133827,0.5479988501724843
113619,0.5369587449728495
135932,0.535239814366277
448347,0.527258612528744
298051,0.5252083480284568
158540,0.5185687477958606
857263,0.5135224878766912
105115,0.5127878878507004
214423,0.5121008999713875
175439,0.5090414444164675
149539,0.4915872310683375
581349,0.43751476099778597
