subject_id,r_score
105115,0.8771728139097028
193239,0.5971969567292685
113619,0.588773870242123
205725,0.5850172063328056
151627,0.5557871013021912
788876,0.5553977865464683
702133,0.5528948011162627
149539,0.5521418943646558
654754,0.5436634840795079
151223,0.5418351715780388
136833,0.5263268604319407
115320,0.5221995017548938
298051,0.5220903653067742
857263,0.4997948358101051
110411,0.49154994310888056
133827,0.4711968872301342
984472,0.46968190146270805
135932,0.46702164730151313
932554,0.45701511865268474
992774,0.4565792171090907
175439,0.44837373720048823
103414,0.43302124855966834
448347,0.42877134130666295
158540,0.4250487705953198
885975,0.40716041162275735
214423,0.3942701148061261
581349,0.33867743585760696
