subject_id,r_score
702133,0.8243735505990879
193239,0.644818562615984
151223,0.6108084187358208
136833,0.6061805042909751
932554,0.5980935114946033
788876,0.5980737317146548
151627,0.5805659677600502
654754,0.5753494614229198
113619,0.5730109887959681
205725,0.5667376993674266
110411,0.5664620190462625
115320,0.556492763357998
149539,0.5517368699003184
105115,0.5474559025387666
133827,0.5435717383541647
103414,0.5432574450429365
298051,0.5424839138514278
984472,0.5207297050674505
857263,0.5139387855273216
135932,0.5061297211233133
175439,0.5022112814694746
448347,0.5018684677331822
885975,0.4954851767139359
158540,0.4857714598032311
992774,0.47779319333503056
214423,0.4346044743812245
581349,0.37310464846689895
