subject_id,r_score
702133,0.8243735505990879
932554,0.6321313951628382
103414,0.6127334352712696
151223,0.6047834205542584
788876,0.5995992367659226
113619,0.5922307332581922
110411,0.5828111206061948
654754,0.5796663619405917
136833,0.5725517571996395
448347,0.5671410068087408
115320,0.5643419776883973
151627,0.5547989099850058
105115,0.5528948011162627
149539,0.5476749765695272
992774,0.5440169216012701
193239,0.5356431537873352
984472,0.532340586058404
885975,0.5297559186705465
205725,0.5290574382008809
298051,0.5081600437841024
175439,0.5069121827768964
135932,0.5068152142121318
857263,0.5013514281549503
158540,0.48971778565804125
133827,0.4805188646456336
214423,0.46921066889627244
581349,0.4603386295330263
