subject_id,r_score
133827,0.7362917194099083
992774,0.6236101825697606
136833,0.6163214382582362
115320,0.6031772168257338
113619,0.5977207637646708
932554,0.5781363092830747
885975,0.57115519108672
788876,0.5700608855890883
205725,0.5670528942144689
214423,0.5647199269239307
448347,0.56353585397583
193239,0.5632608353029364
175439,0.5603468577720344
151223,0.5479988501724843
857263,0.5449657065327196
702133,0.5435717383541647
298051,0.5370322028262112
984472,0.5355031096553076
654754,0.534676533153
581349,0.5156215390548955
110411,0.514020041304063
135932,0.5124946578359415
149539,0.5082510947836867
158540,0.5006151029670323
103414,0.4912790943466062
151627,0.4719222399311487
105115,0.4711968872301342
