subject_id,r_score
115320,0.8718312609672842
175439,0.7064296875811782
136833,0.639779401967937
788876,0.6209076318115423
205725,0.6033717154818681
932554,0.5992889850437355
992774,0.5919831733718176
151223,0.5796719945830386
193239,0.5754276778213564
654754,0.5749680664435657
103414,0.5615944665158412
885975,0.5597131724510017
702133,0.556492763357998
113619,0.5531762344813026
151627,0.5476759660870685
110411,0.5402074212859852
448347,0.5266550991272708
105115,0.5221995017548938
857263,0.5163843425101702
298051,0.5163656236040799
984472,0.500715350138981
149539,0.4927980813266012
214423,0.48968391671427514
133827,0.46325793331983023
158540,0.4485451182042488
581349,0.4197721904309823
135932,0.4196012831681471
