subject_id,r_score
115320,0.8718312609672842
193239,0.6585787566728141
151627,0.6384050717622787
175439,0.6264020410976697
136833,0.614944845871493
205725,0.6059235019766802
788876,0.6053373193473357
133827,0.6031772168257338
151223,0.5896573121192157
702133,0.5643419776883973
932554,0.5538148054862593
113619,0.5514211221818458
103414,0.5420318281065912
654754,0.5419938119143355
110411,0.5266941984362208
135932,0.5264324807095915
984472,0.5173361753064051
298051,0.5130545378411695
885975,0.4923530936668028
105115,0.4922581895636201
857263,0.4910791033953921
158540,0.4785080313126737
149539,0.47356278927397916
992774,0.452343836121328
448347,0.42334748773022635
214423,0.42111057524014434
581349,0.35332471668566734
