subject_id,r_score
448347,0.6967977461360383
135932,0.6755522442598212
158540,0.6287154879511024
984472,0.6259364825964422
581349,0.6136601248617635
133827,0.6126665221672222
885975,0.5789166321670631
992774,0.544375384854775
113619,0.529179967790764
151223,0.527258612528744
193239,0.506900133958544
702133,0.5018684677331822
110411,0.49554768038610336
205725,0.49199041780746927
149539,0.49092678612255797
136833,0.4885156898673094
214423,0.4835654575444579
103414,0.48296642292272396
298051,0.47672383640459526
932554,0.4722632419129689
857263,0.4681047822633251
654754,0.4563902009275971
788876,0.4409410458587939
175439,0.43555840381099803
105115,0.42877134130666295
115320,0.42334748773022635
151627,0.3673230954590438
