subject_id,r_score
135932,0.6715028053922256
214423,0.6257821120366753
158540,0.6226532254099251
133827,0.6020554684633097
581349,0.5901100433247751
984472,0.582859040715797
885975,0.5517107231973803
448347,0.5228103597738355
992774,0.5133092778392723
151223,0.5121008999713875
205725,0.4815223636356255
136833,0.48142692832504563
298051,0.4761514546732036
193239,0.4711560914000107
113619,0.4677040350053745
149539,0.456862525702873
932554,0.4529923573867327
654754,0.4491380211004975
857263,0.4402653561256753
110411,0.43695999034956295
702133,0.4346044743812245
788876,0.43453818622717744
175439,0.4226804878227822
115320,0.42111057524014434
103414,0.4050116538465164
105115,0.3942701148061261
151627,0.3372959558675935
