subject_id,r_score
136833,0.8314578340182046
932554,0.6470010184730965
788876,0.634384096098946
115320,0.614944845871493
702133,0.6061805042909751
175439,0.6034476780312483
857263,0.593073365635615
992774,0.590094591801239
113619,0.5780216442705881
193239,0.5766605156997957
103414,0.5735697965264863
885975,0.5698538430127277
205725,0.5688152471425771
151223,0.5662032975336537
654754,0.5572519961966501
151627,0.5381726680063312
298051,0.5354648777016555
448347,0.5325812265634421
105115,0.5263268604319407
214423,0.5205764409898688
984472,0.5205066918729981
133827,0.519043930713784
149539,0.5108518796253582
110411,0.5104722882217428
581349,0.48283198423236073
135932,0.47145767420326523
158540,0.4366189508652284
