subject_id,r_score
193239,0.7168607903088571
932554,0.6720274628784317
115320,0.6585787566728141
702133,0.644818562615984
788876,0.6375013550119
151627,0.6309802817101607
136833,0.6219161062527523
113619,0.6135156221201197
103414,0.6090807753403248
654754,0.6076035220891168
175439,0.5975266166207612
105115,0.5971969567292685
151223,0.5872799868815105
110411,0.5855055115211248
992774,0.5758037458432551
149539,0.5722244668926633
857263,0.5625826612753717
298051,0.5408411183705917
205725,0.5290368399932887
885975,0.5277553478810164
984472,0.5213242816892926
448347,0.5209358039946606
214423,0.45237796557844745
133827,0.4507704084123755
135932,0.44672412691912194
158540,0.43093847285960163
581349,0.4053332410999184
