subject_id,r_score
193239,0.7168607903088571
932554,0.6422219792320267
136833,0.5766605156997957
115320,0.5754276778213564
133827,0.5632608353029364
103414,0.5604450798092933
110411,0.5483466585576421
984472,0.5385874923810599
702133,0.5356431537873352
135932,0.5352289681254108
151223,0.5350042931533106
788876,0.5230008515209529
151627,0.5219248410681909
175439,0.5184935117230689
885975,0.5162451781148848
448347,0.506900133958544
158540,0.5017683457001858
654754,0.49904356056744953
298051,0.48219161299748553
205725,0.47140346523920196
214423,0.4711560914000107
113619,0.4707685620442479
857263,0.46973723187052363
149539,0.4461272591891463
992774,0.44378345600016056
581349,0.3995551552216571
105115,0.38708767799919797
