subject_id,r_score
788876,0.84653224702779
932554,0.6313471734178031
136833,0.6258942192739168
151627,0.624731673789856
115320,0.6053373193473357
702133,0.5980737317146548
113619,0.5967729518626314
654754,0.5783394767539431
151223,0.5593594190616866
105115,0.5553977865464683
992774,0.5437029029630295
175439,0.5405349207966645
103414,0.5396436858503145
110411,0.5380455212273301
205725,0.536136740315351
149539,0.5274825940819494
448347,0.5249514824993353
193239,0.5230008515209529
857263,0.519603621056079
885975,0.5101256346461536
298051,0.49179387474216035
984472,0.49122827391736
214423,0.4815634619621193
135932,0.46855033499313015
133827,0.43952805833629527
158540,0.43751709109684134
581349,0.38445482776153533
