subject_id,r_score
151627,0.8169627163924775
193239,0.6309802817101607
788876,0.624731673789856
205725,0.5760272379655789
113619,0.5659763997246021
702133,0.5547989099850058
115320,0.5476759660870685
136833,0.5381726680063312
654754,0.5355617569910225
105115,0.5210568285691299
151223,0.519365829373123
133827,0.4719222399311487
149539,0.47005213813314906
932554,0.4621414744397112
110411,0.45862987766005486
175439,0.4498642785135598
857263,0.43726344202481215
135932,0.4284448351402949
984472,0.4274829059169067
298051,0.424672101783841
992774,0.4145013248857641
103414,0.37557550537862816
448347,0.3673230954590438
885975,0.36661696700485663
158540,0.3451564485891515
214423,0.3372959558675935
581349,0.32362338420440573
