subject_id,r_score
151627,0.8169627163924775
932554,0.6604776627185911
788876,0.6470431509199861
115320,0.6384050717622787
654754,0.6317373527561757
136833,0.6073986137711247
151223,0.5866846374225724
702133,0.5805659677600502
175439,0.5780216632674672
992774,0.5761378185613489
113619,0.5723277126223879
110411,0.5661118878109119
205725,0.5621308054491347
103414,0.5583028556732009
105115,0.5557871013021912
193239,0.5219248410681909
857263,0.5142348996964397
149539,0.5129879277833378
298051,0.49716656146145244
885975,0.4963912452007173
448347,0.485906408463465
984472,0.45116754849312046
214423,0.4303745371180731
135932,0.4150064820698123
158540,0.41489791396378606
133827,0.41348032927722644
581349,0.4039700581355847
